Image	timel_ids	timel_labels	timel_ids_list	timel_labels_list	_image_value	image_path_by_name	_image_idx	image_path_by_idx	image_path	timel_label_from_id	timel_label_list_from_ids	row_label_ids	level_3_labels	level_3_text	level_4_labels	level_4_text	level_5_labels	level_5_text	level_6_labels	level_6_text	level_7_labels	level_7_text	level_8_labels	level_8_text	_clip_text	taxonomy_level	clip_text	clip_pair_logit	clip_pair_cosine	num_level_labels	pred_index	pred_timel_label	pred_proba
001694.jpg	tm-yg72re9g;tm-kkotaquv;tm-cuqtzlfj;tm-mqvexyu4;tm-h78uswml;tm-2ujduhzq;tm-tcyhlpcy;tm-eqnskbnq;tm-jyuadmtk;tm-yeqsgfda	agneau divin;saint Jean;bâton;croix;adoration de l'agneau divin sur le mont Sion;prière;adoration;arbre;agneau;montagne	"[""tm-yg72re9g"", ""tm-kkotaquv"", ""tm-cuqtzlfj"", ""tm-mqvexyu4"", ""tm-h78uswml"", ""tm-2ujduhzq"", ""tm-tcyhlpcy"", ""tm-eqnskbnq"", ""tm-jyuadmtk"", ""tm-yeqsgfda""]"	"[""agneau divin"", ""saint Jean"", ""bâton"", ""croix"", ""adoration de l'agneau divin sur le mont Sion"", ""prière"", ""adoration"", ""arbre"", ""agneau"", ""montagne""]"	001694.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001694.jpg	1694	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001694.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001694.jpg		['sacrifice', 'mortier', 'moustique', 'Noémi pleurant la mort de ses deux fils', 'hérisson']	['tm-yg72re9g', 'tm-kkotaquv', 'tm-cuqtzlfj', 'tm-mqvexyu4', 'tm-h78uswml', 'tm-2ujduhzq', 'tm-tcyhlpcy', 'tm-eqnskbnq', 'tm-jyuadmtk', 'tm-yeqsgfda', '72', '9', '4', '78', '2']	['agneau divin', 'bâton', 'croix', 'prière', 'adoration', 'montagne']	agneau divin; bâton; croix; prière; adoration; montagne	['saint Jean', 'arbre', 'agneau']	saint Jean; arbre; agneau	[]		"[""adoration de l'agneau divin sur le mont Sion""]"	adoration de l'agneau divin sur le mont Sion	[]		[]		adoration de l'agneau divin sur le mont Sion	6	adoration de l'agneau divin sur le mont Sion	27.002127	0.27002126	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.38580647
001717.jpg	tm-hwbpfzqq;tm-wqg2nktt;tm-5vghyucs;tm-sz7srifg;tm-havgveuu;tm-y48hqvsm;tm-aztf9mvn;tm-er7b9xjh;tm-ao9wtg4s;tm-ufpdajh6;tm-hvmbbgkw	Christ;ange;architecture;couronne;livre;calame;saint Jean écrivant;écriture;apparition;vision;nuée	"[""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-5vghyucs"", ""tm-sz7srifg"", ""tm-havgveuu"", ""tm-y48hqvsm"", ""tm-aztf9mvn"", ""tm-er7b9xjh"", ""tm-ao9wtg4s"", ""tm-ufpdajh6"", ""tm-hvmbbgkw""]"	"[""Christ"", ""ange"", ""architecture"", ""couronne"", ""livre"", ""calame"", ""saint Jean écrivant"", ""écriture"", ""apparition"", ""vision"", ""nuée""]"	001717.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001717.jpg	1717	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001717.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001717.jpg		"['hérisson', 'juin', 'tables de la loi', ""ange déversant la troisième coupe de l'Apocalypse"", 'mortier', 'tables de la loi', 'mortier', 'mortier', 'moustique', 'anatomie']"	['tm-hwbpfzqq', 'tm-wqg2nktt', 'tm-5vghyucs', 'tm-sz7srifg', 'tm-havgveuu', 'tm-y48hqvsm', 'tm-aztf9mvn', 'tm-er7b9xjh', 'tm-ao9wtg4s', 'tm-ufpdajh6', 'tm-hvmbbgkw', '2', '5', '7', '48', '9', '4', '6']	['Christ', 'architecture', 'couronne', 'livre', 'calame', 'écriture', 'apparition', 'vision', 'nuée']	Christ; architecture; couronne; livre; calame; écriture; apparition; vision; nuée	['ange']	ange	[]		['saint Jean écrivant']	saint Jean écrivant	[]		[]		saint Jean écrivant	6	saint Jean écrivant	23.498802	0.23498802	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.27308193
001749.jpg	tm-emntsvyu;tm-5vghyucs;tm-brqtzl8a;tm-ewtkhvz8;tm-7hywljpa;tm-pxph757a;tm-uex8xykc;tm-ssrd3vfj	témoin de l'Apocalypse;architecture;lance;meurtre des deux témoins de l'Apocalypse;exhibition;mort (thème);bête de l'Apocalypse;sang	"[""tm-emntsvyu"", ""tm-5vghyucs"", ""tm-brqtzl8a"", ""tm-ewtkhvz8"", ""tm-7hywljpa"", ""tm-pxph757a"", ""tm-uex8xykc"", ""tm-ssrd3vfj""]"	"[""témoin de l'Apocalypse"", ""architecture"", ""lance"", ""meurtre des deux témoins de l'Apocalypse"", ""exhibition"", ""mort (thème)"", ""bête de l'Apocalypse"", ""sang""]"	001749.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001749.jpg	1749	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001749.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001749.jpg		['juin', 'balance', 'balance', 'tables de la loi', 'char', 'balance', 'château']	['tm-emntsvyu', 'tm-5vghyucs', 'tm-brqtzl8a', 'tm-ewtkhvz8', 'tm-7hywljpa', 'tm-pxph757a', 'tm-uex8xykc', 'tm-ssrd3vfj', '5', '8', '7', '757', '3']	"[""témoin de l'Apocalypse"", 'architecture', 'lance', 'exhibition', 'mort (thème)', 'sang']"	témoin de l'Apocalypse; architecture; lance; exhibition; mort (thème); sang	"[""bête de l'Apocalypse""]"	bête de l'Apocalypse	[]		"[""meurtre des deux témoins de l'Apocalypse""]"	meurtre des deux témoins de l'Apocalypse	[]		[]		meurtre des deux témoins de l'Apocalypse	6	meurtre des deux témoins de l'Apocalypse	22.047367	0.22047368	1	301	massacre des saints Innocents	0.3958021
001777.jpg	tm-wqg2nktt;tm-kkotaquv;tm-mh4md8ft;tm-5vghyucs;tm-qcxhde3e;tm-ytphytj3;tm-raszqepq;tm-iv4xh9vr;tm-ufpdajh6;tm-6dqqjsez	ange;saint Jean;ceinture;architecture;fiole;sept coupes de l'Apocalypse : fléaux;ordre;don;vision;aigle	"[""tm-wqg2nktt"", ""tm-kkotaquv"", ""tm-mh4md8ft"", ""tm-5vghyucs"", ""tm-qcxhde3e"", ""tm-ytphytj3"", ""tm-raszqepq"", ""tm-iv4xh9vr"", ""tm-ufpdajh6"", ""tm-6dqqjsez""]"	"[""ange"", ""saint Jean"", ""ceinture"", ""architecture"", ""fiole"", ""sept coupes de l'Apocalypse : fléaux"", ""ordre"", ""don"", ""vision"", ""aigle""]"	001777.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001777.jpg	1777	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001777.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001777.jpg		['hérisson', 'moustique', 'balance', 'juin', 'château', 'château', 'moustique', 'mortier', 'anatomie', 'anatomie']	['tm-wqg2nktt', 'tm-kkotaquv', 'tm-mh4md8ft', 'tm-5vghyucs', 'tm-qcxhde3e', 'tm-ytphytj3', 'tm-raszqepq', 'tm-iv4xh9vr', 'tm-ufpdajh6', 'tm-6dqqjsez', '2', '4', '8', '5', '3', '9', '6']	['ceinture', 'architecture', 'fiole', 'ordre', 'don', 'vision']	ceinture; architecture; fiole; ordre; don; vision	['ange', 'saint Jean', 'aigle']	ange; saint Jean; aigle	[]		"[""sept coupes de l'Apocalypse : fléaux""]"	sept coupes de l'Apocalypse : fléaux	[]		[]		sept coupes de l'Apocalypse : fléaux	6	sept coupes de l'Apocalypse : fléaux	18.139597	0.18139598	1	756	chute des anges	0.17648955
001802.jpg	tm-ezdizhcw;tm-wqg2nktt;tm-kkotaquv;tm-6u6wwwq9;tm-fzjufq6d;tm-qgychavq;tm-vkekjzsk;tm-feckmfoe;tm-ufpdajh6;tm-t7tilrqt;tm-eqnskbnq;tm-twqkqw5b;tm-hvmbbgkw	Diable;ange;saint Jean;clé;chaîne;mur;porte;défaite de la Bête de l'Apocalypse;vision;captivité;arbre;plante;nuée	"[""tm-ezdizhcw"", ""tm-wqg2nktt"", ""tm-kkotaquv"", ""tm-6u6wwwq9"", ""tm-fzjufq6d"", ""tm-qgychavq"", ""tm-vkekjzsk"", ""tm-feckmfoe"", ""tm-ufpdajh6"", ""tm-t7tilrqt"", ""tm-eqnskbnq"", ""tm-twqkqw5b"", ""tm-hvmbbgkw""]"	"[""Diable"", ""ange"", ""saint Jean"", ""clé"", ""chaîne"", ""mur"", ""porte"", ""défaite de la Bête de l'Apocalypse"", ""vision"", ""captivité"", ""arbre"", ""plante"", ""nuée""]"	001802.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001802.jpg	1802	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001802.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001802.jpg		['hérisson', 'anatomie', 'anatomie', 'mortier', 'anatomie', 'anatomie', 'tables de la loi', 'juin']	['tm-ezdizhcw', 'tm-wqg2nktt', 'tm-kkotaquv', 'tm-6u6wwwq9', 'tm-fzjufq6d', 'tm-qgychavq', 'tm-vkekjzsk', 'tm-feckmfoe', 'tm-ufpdajh6', 'tm-t7tilrqt', 'tm-eqnskbnq', 'tm-twqkqw5b', 'tm-hvmbbgkw', '2', '6', '9', '7', '5']	['Diable', 'clé', 'chaîne', 'mur', 'porte', 'vision', 'captivité', 'nuée']	Diable; clé; chaîne; mur; porte; vision; captivité; nuée	['ange', 'saint Jean', 'arbre', 'plante']	ange; saint Jean; arbre; plante	[]		"[""défaite de la Bête de l'Apocalypse""]"	défaite de la Bête de l'Apocalypse	[]		[]		défaite de la Bête de l'Apocalypse	6	défaite de la Bête de l'Apocalypse	19.234444	0.19234443	1	712	Balaam et l'ânesse arrêtés par un ange	0.5172859
001912.jpg	tm-subvzpni;tm-wqg2nktt;tm-yg72re9g;tm-be7ccsta;tm-sz7srifg;tm-brqtzl8a;tm-z78apcet;tm-wjlzmegu;tm-aovfxbwf;tm-h9br7rat;tm-zdcg2u42;tm-jyuadmtk;tm-dzl7mvhj;tm-ssrd3vfj	saint Michel;ange;agneau divin;armoiries;couronne;lance;bouclier;combat entre saint Michel et le dragon de l'Apocalypse;meurtre;victoire;combat;agneau;dragon;sang	"[""tm-subvzpni"", ""tm-wqg2nktt"", ""tm-yg72re9g"", ""tm-be7ccsta"", ""tm-sz7srifg"", ""tm-brqtzl8a"", ""tm-z78apcet"", ""tm-wjlzmegu"", ""tm-aovfxbwf"", ""tm-h9br7rat"", ""tm-zdcg2u42"", ""tm-jyuadmtk"", ""tm-dzl7mvhj"", ""tm-ssrd3vfj""]"	"[""saint Michel"", ""ange"", ""agneau divin"", ""armoiries"", ""couronne"", ""lance"", ""bouclier"", ""combat entre saint Michel et le dragon de l'Apocalypse"", ""meurtre"", ""victoire"", ""combat"", ""agneau"", ""dragon"", ""sang""]"	001912.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001912.jpg	1912	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001912.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\001912.jpg		['hérisson', 'sacrifice', 'mortier', 'tables de la loi', 'tables de la loi', 'balance', 'Noémi pleurant la mort de ses deux fils', 'mortier', 'tables de la loi', 'hérisson', 'saint Saturnin', 'tables de la loi', 'château']	['tm-subvzpni', 'tm-wqg2nktt', 'tm-yg72re9g', 'tm-be7ccsta', 'tm-sz7srifg', 'tm-brqtzl8a', 'tm-z78apcet', 'tm-wjlzmegu', 'tm-aovfxbwf', 'tm-h9br7rat', 'tm-zdcg2u42', 'tm-jyuadmtk', 'tm-dzl7mvhj', 'tm-ssrd3vfj', '2', '72', '9', '7', '8', '78', '42', '3']	['agneau divin', 'armoiries', 'couronne', 'lance', 'bouclier', 'meurtre', 'victoire', 'combat', 'sang']	agneau divin; armoiries; couronne; lance; bouclier; meurtre; victoire; combat; sang	['saint Michel', 'ange', 'agneau', 'dragon']	saint Michel; ange; agneau; dragon	[]		"[""combat entre saint Michel et le dragon de l'Apocalypse""]"	combat entre saint Michel et le dragon de l'Apocalypse	[]		[]		combat entre saint Michel et le dragon de l'Apocalypse	6	combat entre saint Michel et le dragon de l'Apocalypse	31.025719	0.3102572	1	712	Balaam et l'ânesse arrêtés par un ange	0.7598813
002245.jpg	tm-anhzraqq;tm-msrzrwxs;tm-f4sqsvcv;tm-5vghyucs;tm-l2zebbrf;tm-9kefvmxz;tm-frszntoo;tm-mg8vhxe3;tm-2ujduhzq;tm-jy2xvbmk;tm-wm29lpvh;tm-xqrthxrm	Esprit-Saint;Dieu;Vierge;architecture;colonne;siège (meuble);Pentecôte;inspiration divine;prière;feu-langue;lumière-rayon;soleil (sphère céleste)	"[""tm-anhzraqq"", ""tm-msrzrwxs"", ""tm-f4sqsvcv"", ""tm-5vghyucs"", ""tm-l2zebbrf"", ""tm-9kefvmxz"", ""tm-frszntoo"", ""tm-mg8vhxe3"", ""tm-2ujduhzq"", ""tm-jy2xvbmk"", ""tm-wm29lpvh"", ""tm-xqrthxrm""]"	"[""Esprit-Saint"", ""Dieu"", ""Vierge"", ""architecture"", ""colonne"", ""siège (meuble)"", ""Pentecôte"", ""inspiration divine"", ""prière"", ""feu-langue"", ""lumière-rayon"", ""soleil (sphère céleste)""]"	002245.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002245.jpg	2245	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002245.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002245.jpg		['moustique', 'juin', 'hérisson', 'mortier', 'balance', 'château', 'hérisson', 'hérisson', 'Moïse et Aaron devant Pharaon']	['tm-anhzraqq', 'tm-msrzrwxs', 'tm-f4sqsvcv', 'tm-5vghyucs', 'tm-l2zebbrf', 'tm-9kefvmxz', 'tm-frszntoo', 'tm-mg8vhxe3', 'tm-2ujduhzq', 'tm-jy2xvbmk', 'tm-wm29lpvh', 'tm-xqrthxrm', '4', '5', '2', '9', '8', '3', '29']	['Esprit-Saint', 'Dieu', 'architecture', 'colonne', 'siège (meuble)', 'inspiration divine', 'prière', 'feu-langue', 'lumière-rayon']	Esprit-Saint; Dieu; architecture; colonne; siège (meuble); inspiration divine; prière; feu-langue; lumière-rayon	['Vierge', 'soleil (sphère céleste)']	Vierge; soleil (sphère céleste)	[]		['Pentecôte']	Pentecôte	[]		[]		Pentecôte	6	Pentecôte	15.949718	0.15949719	1	776	naissance de la Vierge	0.11281059
002269.jpg	tm-oz9n8wse;tm-trtnhhdd;tm-frnugdf2;tm-czgdx452;tm-sz7srifg;tm-twnfftbh;tm-gb9xzs44	David;roi;cloche;psaltérion;couronne;psaume 81 : David musicien;musique	"[""tm-oz9n8wse"", ""tm-trtnhhdd"", ""tm-frnugdf2"", ""tm-czgdx452"", ""tm-sz7srifg"", ""tm-twnfftbh"", ""tm-gb9xzs44""]"	"[""David"", ""roi"", ""cloche"", ""psaltérion"", ""couronne"", ""psaume 81 : David musicien"", ""musique""]"	002269.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002269.jpg	2269	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002269.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002269.jpg		['mortier', 'balance', 'hérisson', 'Oiseuse', 'tables de la loi', 'mortier', 'empalement']	['tm-oz9n8wse', 'tm-trtnhhdd', 'tm-frnugdf2', 'tm-czgdx452', 'tm-sz7srifg', 'tm-twnfftbh', 'tm-gb9xzs44', '9', '8', '2', '452', '7', '44']	['David', 'couronne', 'musique']	David; couronne; musique	['roi', 'cloche', 'psaltérion']	roi; cloche; psaltérion	[]		['psaume 81 : David musicien']	psaume 81 : David musicien	[]		[]		psaume 81 : David musicien	6	psaume 81 : David musicien	16.184072	0.16184072	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.6141033
002302.jpg	tm-hwbpfzqq;tm-trtnhhdd;tm-kkotaquv;tm-5vghyucs;tm-l2zebbrf;tm-vl6ccqxy;tm-jfhjwnr5;tm-ptgmqu9z;tm-vbjdkfiz;tm-ufpdajh6;tm-pphjzwxj;tm-6m8nrco5;tm-eqnskbnq;tm-jyuadmtk;tm-hvmbbgkw;tm-vhj2urqn;tm-c4vyu5zq;tm-qucshbfi;tm-hywxiizx;tm-txhjag8y;tm-ssrd3vfj	Christ;roi;saint Jean;architecture;colonne;sixième sceau de l'Apocalypse : tremblement de terre, chute des astres;fléau;destruction;dissimulation;vision;bénédiction;nudité;arbre;agneau;nuée;eau;lune (sphère céleste);étoile;ciel;rocher;sang	"[""tm-hwbpfzqq"", ""tm-trtnhhdd"", ""tm-kkotaquv"", ""tm-5vghyucs"", ""tm-l2zebbrf"", ""tm-vl6ccqxy"", ""tm-jfhjwnr5"", ""tm-ptgmqu9z"", ""tm-vbjdkfiz"", ""tm-ufpdajh6"", ""tm-pphjzwxj"", ""tm-6m8nrco5"", ""tm-eqnskbnq"", ""tm-jyuadmtk"", ""tm-hvmbbgkw"", ""tm-vhj2urqn"", ""tm-c4vyu5zq"", ""tm-qucshbfi"", ""tm-hywxiizx"", ""tm-txhjag8y"", ""tm-ssrd3vfj""]"	"[""Christ"", ""roi"", ""saint Jean"", ""architecture"", ""colonne"", ""sixième sceau de l'Apocalypse : tremblement de terre, chute des astres"", ""fléau"", ""destruction"", ""dissimulation"", ""vision"", ""bénédiction"", ""nudité"", ""arbre"", ""agneau"", ""nuée"", ""eau"", ""lune (sphère céleste)"", ""étoile"", ""ciel"", ""rocher"", ""sang""]"	002302.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002302.jpg	2302	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002302.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002302.jpg		['juin', 'hérisson', 'anatomie', 'juin', 'mortier', 'anatomie', 'anatomie', 'balance', 'juin', 'hérisson', 'moustique', 'juin', 'balance', 'château']	['tm-hwbpfzqq', 'tm-trtnhhdd', 'tm-kkotaquv', 'tm-5vghyucs', 'tm-l2zebbrf', 'tm-vl6ccqxy', 'tm-jfhjwnr5', 'tm-ptgmqu9z', 'tm-vbjdkfiz', 'tm-ufpdajh6', 'tm-pphjzwxj', 'tm-6m8nrco5', 'tm-eqnskbnq', 'tm-jyuadmtk', 'tm-hvmbbgkw', 'tm-vhj2urqn', 'tm-c4vyu5zq', 'tm-qucshbfi', 'tm-hywxiizx', 'tm-txhjag8y', 'tm-ssrd3vfj', '5', '2', '6', '9', '8', '4', '3']	['Christ', 'architecture', 'colonne', 'fléau', 'destruction', 'dissimulation', 'vision', 'bénédiction', 'nudité', 'nuée', 'eau', 'ciel', 'rocher', 'sang']	Christ; architecture; colonne; fléau; destruction; dissimulation; vision; bénédiction; nudité; nuée; eau; ciel; rocher; sang	['roi', 'saint Jean', 'arbre', 'agneau', 'lune (sphère céleste)', 'étoile']	roi; saint Jean; arbre; agneau; lune (sphère céleste); étoile	[]		"[""sixième sceau de l'Apocalypse : tremblement de terre, chute des astres""]"	sixième sceau de l'Apocalypse : tremblement de terre, chute des astres	[]		[]		sixième sceau de l'Apocalypse : tremblement de terre, chute des astres	6	sixième sceau de l'Apocalypse : tremblement de terre, chute des astres	19.746422	0.19746423	1	301	massacre des saints Innocents	0.2136745
002595.jpg	tm-hwbpfzqq;tm-6xfensro;tm-cat27oby;tm-xfrkgdxw;tm-pphjzwxj;tm-txhjag8y	Christ;apparition du Christ aux apôtres;désignation;majesté;bénédiction;rocher	"[""tm-hwbpfzqq"", ""tm-6xfensro"", ""tm-cat27oby"", ""tm-xfrkgdxw"", ""tm-pphjzwxj"", ""tm-txhjag8y""]"	"[""Christ"", ""apparition du Christ aux apôtres"", ""désignation"", ""majesté"", ""bénédiction"", ""rocher""]"	002595.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002595.jpg	2595	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002595.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002595.jpg		['anatomie', 'Isaac', 'balance']	['tm-hwbpfzqq', 'tm-6xfensro', 'tm-cat27oby', 'tm-xfrkgdxw', 'tm-pphjzwxj', 'tm-txhjag8y', '6', '27', '8']	['Christ', 'désignation', 'majesté', 'bénédiction', 'rocher']	Christ; désignation; majesté; bénédiction; rocher	[]		[]		['apparition du Christ aux apôtres']	apparition du Christ aux apôtres	[]		[]		apparition du Christ aux apôtres	6	apparition du Christ aux apôtres	28.602085	0.28602085	1	1163	circoncision du Christ	0.10657376
002671.jpg	tm-hwbpfzqq;tm-o22sq8nn;tm-iyb3nxp6;tm-f4sqsvcv;tm-97nmcjou;tm-9kefvmxz;tm-9eatbdmw;tm-jbk9lrul;tm-iv4xh9vr;tm-xfrkgdxw;tm-tcyhlpcy;tm-eqnskbnq;tm-hvmbbgkw;tm-qucshbfi	Christ;enfant;mage;Vierge;maison;siège (meuble);coupe (recipients et contenants);adoration des mages;don;majesté;adoration;arbre;nuée;étoile	"[""tm-hwbpfzqq"", ""tm-o22sq8nn"", ""tm-iyb3nxp6"", ""tm-f4sqsvcv"", ""tm-97nmcjou"", ""tm-9kefvmxz"", ""tm-9eatbdmw"", ""tm-jbk9lrul"", ""tm-iv4xh9vr"", ""tm-xfrkgdxw"", ""tm-tcyhlpcy"", ""tm-eqnskbnq"", ""tm-hvmbbgkw"", ""tm-qucshbfi""]"	"[""Christ"", ""enfant"", ""mage"", ""Vierge"", ""maison"", ""siège (meuble)"", ""coupe (recipients et contenants)"", ""adoration des mages"", ""don"", ""majesté"", ""adoration"", ""arbre"", ""nuée"", ""étoile""]"	002671.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002671.jpg	2671	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002671.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002671.jpg		['os', 'balance', 'château', 'anatomie', 'moustique', 'consécration', 'mortier', 'mortier', 'mortier', 'moustique', 'mortier']	['tm-hwbpfzqq', 'tm-o22sq8nn', 'tm-iyb3nxp6', 'tm-f4sqsvcv', 'tm-97nmcjou', 'tm-9kefvmxz', 'tm-9eatbdmw', 'tm-jbk9lrul', 'tm-iv4xh9vr', 'tm-xfrkgdxw', 'tm-tcyhlpcy', 'tm-eqnskbnq', 'tm-hvmbbgkw', 'tm-qucshbfi', '22', '8', '3', '6', '4', '97', '9']	['Christ', 'mage', 'maison', 'siège (meuble)', 'coupe (recipients et contenants)', 'don', 'majesté', 'adoration', 'nuée']	Christ; mage; maison; siège (meuble); coupe (recipients et contenants); don; majesté; adoration; nuée	['enfant', 'Vierge', 'arbre', 'étoile']	enfant; Vierge; arbre; étoile	[]		['adoration des mages']	adoration des mages	[]		[]		adoration des mages	6	adoration des mages	27.320993	0.27320993	1	1591	Charles V le Sage	0.1501695
002698.jpg	tm-hwbpfzqq;tm-o22sq8nn;tm-uvxmtovu;tm-f4sqsvcv;tm-5vghyucs;tm-havgveuu;tm-ipxuypcf;tm-9dakjs3w	Christ;enfant;saint Joseph;Vierge;architecture;livre;Christ et les docteurs;enseignement	"[""tm-hwbpfzqq"", ""tm-o22sq8nn"", ""tm-uvxmtovu"", ""tm-f4sqsvcv"", ""tm-5vghyucs"", ""tm-havgveuu"", ""tm-ipxuypcf"", ""tm-9dakjs3w""]"	"[""Christ"", ""enfant"", ""saint Joseph"", ""Vierge"", ""architecture"", ""livre"", ""Christ et les docteurs"", ""enseignement""]"	002698.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002698.jpg	2698	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002698.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002698.jpg		['os', 'balance', 'moustique', 'juin', 'mortier', 'château']	['tm-hwbpfzqq', 'tm-o22sq8nn', 'tm-uvxmtovu', 'tm-f4sqsvcv', 'tm-5vghyucs', 'tm-havgveuu', 'tm-ipxuypcf', 'tm-9dakjs3w', '22', '8', '4', '5', '9', '3']	['Christ', 'saint Joseph', 'architecture', 'livre', 'enseignement']	Christ; saint Joseph; architecture; livre; enseignement	['enfant', 'saint Joseph', 'Vierge']	enfant; saint Joseph; Vierge	[]		['Christ et les docteurs']	Christ et les docteurs	[]		[]		Christ et les docteurs	6	Christ et les docteurs	27.336151	0.2733615	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.605355
002749.jpg	tm-wqg2nktt;tm-garwvktz;tm-nbx9bzha;tm-l9vt6wgw;tm-sgsqrkgw;tm-gb9xzs44;tm-zfb9n7ub;tm-9x4gnbhy;tm-pxph757a	ange;trompette;vêtement;tombeau;première résurrection;musique;résurrection;habillage;mort (thème)	"[""tm-wqg2nktt"", ""tm-garwvktz"", ""tm-nbx9bzha"", ""tm-l9vt6wgw"", ""tm-sgsqrkgw"", ""tm-gb9xzs44"", ""tm-zfb9n7ub"", ""tm-9x4gnbhy"", ""tm-pxph757a""]"	"[""ange"", ""trompette"", ""vêtement"", ""tombeau"", ""première résurrection"", ""musique"", ""résurrection"", ""habillage"", ""mort (thème)""]"	002749.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002749.jpg	2749	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002749.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\002749.jpg		['hérisson', 'mortier', 'mortier', 'anatomie', 'mortier', 'empalement', 'mortier', 'tables de la loi', 'mortier', 'moustique', 'char']	['tm-wqg2nktt', 'tm-garwvktz', 'tm-nbx9bzha', 'tm-l9vt6wgw', 'tm-sgsqrkgw', 'tm-gb9xzs44', 'tm-zfb9n7ub', 'tm-9x4gnbhy', 'tm-pxph757a', '2', '9', '6', '44', '7', '4', '757']	['vêtement', 'tombeau', 'musique', 'résurrection', 'habillage', 'mort (thème)']	vêtement; tombeau; musique; résurrection; habillage; mort (thème)	['ange', 'trompette']	ange; trompette	[]		['première résurrection']	première résurrection	[]		[]		première résurrection	6	première résurrection	18.860489	0.18860489	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.4915586
