title,image_url,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_bureauJMT_02_1_6_037,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000037.tif/full/full/0/default.jpg,1.1. Photographie,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_038,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000038.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_039,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000039.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.3 Personne,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_040,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000040.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,4. Inscription,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,3.2 Décor ornemental et à croix,4.1 Arménien
B751025206PH04PHOT68_bureauJMT_02_1_6_041,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000041.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,2.1.4.1 Base,2.1.4bis Elément architectural inséré,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_6_042,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000042.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_043,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000043.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_044,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000044.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_045,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000045.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_046,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000046.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_047,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000047.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_6_048,https://bibliotheque-numerique.inha.fr/i/?IIIF=/62/d9/eb/78/62d9eb78-1708-406c-8297-4172e2283231/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_6_000048.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000001.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000002.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000003.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1.1 Eglise,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000004.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000005.tif/full/full/0/default.jpg,2.1. Architecture,2.1.1 Edifice,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000006.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000007.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000008.tif/full/full/0/default.jpg,2.1. Architecture,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000009.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000010.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.6 Décor peint,2.1.1.1 Eglise,3.1 Décor figuratif,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000011.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000012.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000013.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000014.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000015.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000016.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000017.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_7_018,https://bibliotheque-numerique.inha.fr/i/?IIIF=/ff/64/f7/18/ff64f718-9fd5-45ef-835f-5377f7242be6/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_7_000018.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000001.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000002.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000003.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.1.1.1 Eglise,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000004.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.1.1.1 Eglise,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000005.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.1.1.1 Eglise,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000006.tif/full/full/0/default.jpg,2.1. Architecture,2.1.1 Edifice,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_8_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/eb/2a/74/fe/eb2a74fe-d6c5-43e6-9f7b-c77a32a31a44/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_8_000007.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_001,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000001.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_002,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000002.tif/full/full/0/default.jpg,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_003,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000003.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_004,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000004.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_005,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000005.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_006,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000006.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_007,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000007.tif/full/full/0/default.jpg,2.1.6 Décor peint,"1.3 Autre document reproduit (gravure, dessin, etc)",3.1 Décor figuratif,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_008,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000008.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.3 Personne,2.1.1 Edifice,2.1.1.1 Eglise,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_009,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000009.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_010,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000010.tif/full/full/0/default.jpg,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_011,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000011.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_012,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000012.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000013.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000014.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.7 Niche,3.2 Décor ornemental et à croix,3.3. Décor animalier,3.1 Décor figuratif,,
B751025206PH04PHOT68_bureauJMT_02_1_9_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000015.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000016.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000017.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_018,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000018.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_019,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000019.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_020,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000020.tif/full/full/0/default.jpg,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_021,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000021.tif/full/full/0/default.jpg,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_022,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000022.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_023,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000023.tif/full/full/0/default.jpg,2.1.6 Décor peint,"1.3 Autre document reproduit (gravure, dessin, etc)",3.2 Décor ornemental et à croix,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_024,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000024.tif/full/full/0/default.jpg,1.1. Photographie,2.4 Paysage,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_025,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000025.tif/full/full/0/default.jpg,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_026,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000026.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,3.3. Décor animalier,3.1 Décor figuratif,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_027,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000027.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_028,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000028.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_029,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000029.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.1.1 Eglise,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_9_030,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000030.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,2.1.4.4 Fenêtre,2.1.1.1 Eglise,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_02_1_9_031,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000031.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,3.2 Décor ornemental et à croix,3.1 Décor figuratif,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_032,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000032.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_033,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000033.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_034,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000034.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_02_1_9_035,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000035.tif/full/full/0/default.jpg,1.1. Photographie,2.1.5 Décor sculpté,2.1. Architecture,2.1.1 Edifice,3.2 Décor ornemental et à croix,3.3. Décor animalier,3.1 Décor figuratif,,
B751025206PH04PHOT68_bureauJMT_02_1_9_036,https://bibliotheque-numerique.inha.fr/i/?IIIF=/f3/19/73/80/f3197380-c82c-469b-b11d-847da6553974/iiif/1109_doucet_4PHOT68_bureauJMT_02_1_9_000036.tif/full/full/0/default.jpg,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,3.1 Décor figuratif,,,,,
